,stock_id,time_id,target
1210,0,10209,0.004344578
441,0,3626,0.015309247
1896,0,15730,0.001578431
1807,0,14970,0.003314317
2695,0,22513,0.001928415
689,0,5676,0.002172564
1697,0,14125,0.00679948
3286,0,27593,0.004696013
763,0,6235,0.002883252
2347,0,19389,0.001983694
1892,0,15713,0.005383968
3206,0,26903,0.002976713
3448,0,29246,0.001959834
1906,0,15807,0.002568054
1663,0,13868,0.0024553
2990,0,25166,0.003000374
1297,0,10949,0.003640867
1701,0,14176,0.003236284
16,0,169,0.003365368
2064,0,17117,0.003249484
1891,0,15706,0.00269991
640,0,5266,0.004501976
2306,0,19034,0.0027841
3167,0,26578,0.001931326
3561,0,30328,0.003955642
1165,0,9869,0.002433104
2514,0,20837,0.002342918
1604,0,13451,0.001879984
2879,0,24034,0.009996967
2681,0,22385,0.004760438
1937,0,16031,0.001713814
1186,0,10005,0.007543564
1938,0,16040,0.003764597
1724,0,14319,0.002909186
2024,0,16802,0.001988058
614,0,5032,0.001847819
1498,0,12559,0.002024204
3665,0,31266,0.006395154
2766,0,23088,0.001440406
1716,0,14279,0.00102057
2706,0,22621,0.005350236
421,0,3431,0.003074305
3207,0,26905,0.001095466
1919,0,15883,0.017399641
3774,0,32254,0.007154248
2444,0,20225,0.002852698
917,0,7517,0.002771778
585,0,4787,0.002647033
1925,0,15908,0.002576613
2623,0,21849,0.006849103
3393,0,28670,0.002100809
3502,0,29802,0.005952807
76,0,675,0.002822659
190,0,1581,0.004760585
2961,0,24894,0.008346595
718,0,5853,0.002099729
997,0,8346,0.002594266
3148,0,26440,0.002382977
2761,0,23045,0.002631029
2273,0,18748,0.01658826
2647,0,22038,0.011670676
2896,0,24179,0.002714897
1,0,11,0.001444587
1355,0,11440,0.005221705
2864,0,23892,0.003198313
1407,0,11876,0.001867885
639,0,5249,0.004223648
375,0,3012,0.004159827
3416,0,28930,0.006527105
1506,0,12611,0.001371529
3157,0,26494,0.003919119
2534,0,20995,0.002188259
3788,0,32452,0.001776071
3156,0,26488,0.004335885
745,0,6085,0.006451001
2395,0,19729,0.006031601
3396,0,28737,0.002370393
1430,0,12028,0.005753655
642,0,5297,0.001752522
1384,0,11718,0.00322618
189,0,1565,0.01077642
1515,0,12704,0.00316086
3527,0,29997,0.004440887
2688,0,22455,0.013356015
3227,0,27092,0.003587979
1122,0,9377,0.002931782
11,0,146,0.00539732
353,0,2881,0.001715248
350,0,2846,0.004700544
3213,0,26973,0.002776012
2167,0,17949,0.006351554
200,0,1707,0.007732314
1993,0,16575,0.003179881
3392,0,28656,0.004586962
1628,0,13598,0.001926101
128,0,1191,0.010875182
2943,0,24728,0.003927742
447,0,3668,0.00873296
2885,0,24101,0.002919914
2532,0,20972,0.002486628
2983,0,25107,0.00521104
90,0,852,0.002178382
881,0,7194,0.001734031
2473,0,20453,0.000958358
2006,0,16676,0.009375435
1863,0,15499,0.003462953
1058,0,8840,0.001841688
1470,0,12352,0.00268786
2916,0,24401,0.003997318
1401,0,11860,0.006728669
62,0,568,0.002475091
3161,0,26538,0.002286229
2751,0,22962,0.006747947
3119,0,26186,0.002245473
1517,0,12717,0.004744993
1702,0,14177,0.002709305
115,0,1100,0.002430755
3334,0,27994,0.002644897
1995,0,16601,0.001635611
3114,0,26152,0.003048477
1959,0,16282,0.001956228
2527,0,20939,0.007883716
3657,0,31202,0.002645916
3331,0,27981,0.002701336
1958,0,16280,0.00539547
3478,0,29577,0.002445841
3639,0,31060,0.006894717
1205,0,10163,0.001802789
406,0,3327,0.002220298
3694,0,31434,0.002742476
1438,0,12111,0.001489374
2753,0,22973,0.010731577
1027,0,8618,0.007837795
3620,0,30852,0.005900291
1816,0,15035,0.001595208
2609,0,21716,0.001125468
2538,0,21038,0.01442844
2243,0,18502,0.007016731
1382,0,11700,0.008106819
2969,0,25002,0.002559922
2328,0,19234,0.002682257
3043,0,25569,0.00213482
1917,0,15861,0.002926382
3239,0,27168,0.001080867
3808,0,32654,0.00382046
1483,0,12465,0.003396282
1991,0,16560,0.002005149
325,0,2591,0.004871853
940,0,7716,0.002528013
3062,0,25668,0.004750055
2691,0,22495,0.002735318
2249,0,18560,0.00597175
3363,0,28371,0.006978876
2062,0,17109,0.001918621
1094,0,9190,0.003036609
2776,0,23170,0.004966572
3240,0,27174,0.001692079
1292,0,10932,0.00496273
1565,0,13148,0.004079903
852,0,6932,0.002739572
2256,0,18597,0.002417128
1102,0,9219,0.00268069
3645,0,31113,0.005650454
1617,0,13523,0.002948132
778,0,6382,0.003864506
1365,0,11504,0.011226743
1804,0,14926,0.002750276
1129,0,9448,0.003185183
3475,0,29554,0.002097967
3658,0,31209,0.003352764
3185,0,26786,0.001607097
2661,0,22159,0.004651836
1569,0,13163,0.003727323
3354,0,28256,0.002896035
2048,0,17013,0.002645196
3761,0,32175,0.002336271
1534,0,12859,0.003898902
140,0,1249,0.001965736
2510,0,20796,0.002553918
1589,0,13350,0.004546433
3322,0,27940,0.007921729
448,0,3685,0.002644492
1185,0,10000,0.001804884
389,0,3135,0.000683758
1231,0,10450,0.001505362
3733,0,31883,0.002313033
820,0,6723,0.001372834
2778,0,23185,0.00376278
697,0,5743,0.002138581
3818,0,32712,0.003205227
3041,0,25551,0.006668637
3083,0,25815,0.002908702
484,0,4037,0.002902697
1136,0,9557,0.010696526
1817,0,15038,0.004073606
229,0,1920,0.002349609
3359,0,28323,0.002871138
2129,0,17626,0.003668228
2234,0,18447,0.00096805
1152,0,9737,0.00578943
3108,0,26091,0.002625017
2263,0,18653,0.00673132
2582,0,21431,0.002162391
24,0,250,0.002211638
1118,0,9343,0.006244076
101,0,985,0.002026963
628,0,5164,0.003059133
1471,0,12358,0.008332965
261,0,2119,0.003451192
1862,0,15491,0.007874176
1388,0,11730,0.002857078
992,0,8224,0.005218777
1249,0,10608,0.003279086
2545,0,21094,0.002581359
3468,0,29480,0.002406053
2887,0,24123,0.002015283
3262,0,27398,0.003366105
1561,0,13097,0.002473848
1695,0,14105,0.002000901
8,0,109,0.002182459
2026,0,16815,0.002782332
1066,0,8950,0.0048309
1902,0,15765,0.001351129
363,0,2932,0.003585657
3682,0,31348,0.006376131
1713,0,14273,0.001502003
1013,0,8518,0.009554978
400,0,3270,0.003714553
2805,0,23366,0.002491013
3814,0,32692,0.002411871
1994,0,16594,0.004066784
1539,0,12923,0.005007811
2268,0,18701,0.001967352
498,0,4103,0.002680429
2422,0,20021,0.003680899
2992,0,25177,0.004373129
1233,0,10460,0.002811109
38,0,335,0.005137742
2692,0,22496,0.0028223
3809,0,32662,0.001710312
864,0,7009,0.001980211
1606,0,13473,0.002747448
3757,0,32134,0.004119195
345,0,2803,0.001253435
3689,0,31404,0.001725192
3437,0,29138,0.003831965
2696,0,22517,0.002963099
385,0,3108,0.003174542
3656,0,31196,0.002395974
2749,0,22946,0.003328214
787,0,6476,0.002633601
207,0,1761,0.005435545
2544,0,21083,0.010852805
1053,0,8776,0.003974588
2107,0,17448,0.001576206
520,0,4275,0.002773998
1069,0,9000,0.001971252
3637,0,31055,0.002888101
48,0,427,0.013617774
2554,0,21164,0.007294511
669,0,5497,0.002683584
851,0,6931,0.004199636
769,0,6287,0.00203902
1654,0,13791,0.001879077
698,0,5749,0.001756687
2984,0,25108,0.004244659
293,0,2385,0.001985981
3450,0,29267,0.005601325
894,0,7261,0.005053507
1325,0,11143,0.003191861
983,0,8186,0.010655146
1112,0,9289,0.004395655
631,0,5193,0.002570495
1967,0,16352,0.003695731
212,0,1813,0.02089283
3195,0,26844,0.001043531
1609,0,13488,0.004145662
3660,0,31236,0.002368672
1287,0,10890,0.003475176
198,0,1676,0.001923076
2330,0,19255,0.005144003
3711,0,31601,0.005888379
1442,0,12135,0.00172093
523,0,4302,0.003153362
1934,0,15991,0.005433141
3362,0,28354,0.003037345
3501,0,29793,0.001627655
2707,0,22622,0.002312052
2589,0,21486,0.005008604
2458,0,20341,0.007554338
2155,0,17841,0.002913132
2185,0,18029,0.00132907
3807,0,32653,0.00156935
3648,0,31138,0.001768096
821,0,6729,0.00910936
1204,0,10150,0.003851995
2402,0,19815,0.003210162
1664,0,13872,0.002202896
3304,0,27822,0.002004125
2784,0,23220,0.004254098
2297,0,18956,0.001560251
1645,0,13720,0.002163973
2481,0,20550,0.001927162
750,0,6115,0.001952323
1161,0,9822,0.001846669
3253,0,27288,0.002623813
2074,0,17193,0.00127219
3042,0,25560,0.008376665
158,0,1363,0.003106967
1146,0,9674,0.011984023
294,0,2390,0.002461577
977,0,8085,0.007340518
259,0,2117,0.00168013
1761,0,14629,0.002569136
3391,0,28635,0.002775396
3592,0,30598,0.002554811
1369,0,11559,0.004402076
3162,0,26555,0.002139277
904,0,7369,0.004417644
513,0,4209,0.001590745
67,0,611,0.003344924
2482,0,20551,0.001458228
3459,0,29362,0.003724653
1726,0,14341,0.003999226
1790,0,14857,0.001794161
2905,0,24339,0.002135114
2373,0,19554,0.001522767
3220,0,27015,0.004183483
3124,0,26204,0.001510642
2294,0,18944,0.003286438
1397,0,11809,0.001453752
1244,0,10559,0.002100968
3033,0,25474,0.003143898
149,0,1292,0.00285316
1172,0,9932,0.012082997
3417,0,28932,0.008830357
3175,0,26672,0.004245856
887,0,7219,0.002668846
920,0,7548,0.003376012
1818,0,15042,0.00090159
1487,0,12498,0.006315449
2166,0,17946,0.003430164
1872,0,15548,0.003579518
2834,0,23628,0.002584381
3269,0,27469,0.003917327
672,0,5512,0.001630385
1908,0,15823,0.006901897
2108,0,17454,0.002889762
1646,0,13729,0.003019215
2035,0,16880,0.004712509
1681,0,13989,0.00183639
264,0,2139,0.001373715
1323,0,11122,0.002637977
596,0,4902,0.004832231
3078,0,25773,0.003052193
3020,0,25359,0.003969129
3442,0,29171,0.004719114
2494,0,20631,0.00138537
1691,0,14079,0.003196444
209,0,1789,0.002971512
2424,0,20055,0.002308474
2384,0,19629,0.001737866
1500,0,12579,0.002469125
1084,0,9100,0.004580887
2966,0,24949,0.008551318
1109,0,9281,0.005086883
634,0,5218,0.002575258
2213,0,18224,0.008215126
809,0,6626,0.001876653
3255,0,27304,0.003670724
2710,0,22638,0.009370163
51,0,454,0.000938068
3427,0,29012,0.001948713
2128,0,17617,0.001384937
2641,0,22008,0.003563945
1037,0,8667,0.002860072
3361,0,28342,0.001874262
369,0,2992,0.002641923
3466,0,29445,0.003697878
1482,0,12444,0.002544514
1362,0,11497,0.002303303
1514,0,12703,0.0022156
2152,0,17832,0.004899355
3358,0,28319,0.016609889
3126,0,26222,0.001832078
2440,0,20196,0.001800666
1599,0,13417,0.008468634
575,0,4714,0.001908055
2240,0,18495,0.001422913
2911,0,24385,0.004461693
3084,0,25844,0.004474705
160,0,1377,0.001646662
1245,0,10561,0.005502846
1354,0,11433,0.001472189
1289,0,10898,0.004302864
139,0,1247,0.003175615
1157,0,9779,0.013089054
3766,0,32205,0.001940167
1115,0,9311,0.002339471
853,0,6939,0.002267637
2241,0,18498,0.004396021
3003,0,25277,0.003094152
3176,0,26678,0.004984434
53,0,468,0.001204106
3314,0,27876,0.012705774
3088,0,25866,0.002353028
2177,0,17987,0.004743836
3127,0,26250,0.00249317
619,0,5113,0.001830921
995,0,8298,0.004204748
2972,0,25018,0.009265916
1601,0,13425,0.005216455
1212,0,10230,0.001689
2483,0,20557,0.00407327
167,0,1427,0.004806682
2001,0,16637,0.003064396
3703,0,31522,0.003196957
2392,0,19697,0.009219724
3425,0,29003,0.003795544
3673,0,31320,0.002016521
2620,0,21834,0.003139205
3769,0,32235,0.001643571
3179,0,26708,0.003357099
3259,0,27339,0.005821001
2742,0,22907,0.001939956
2320,0,19157,0.006161228
529,0,4367,0.001603174
59,0,539,0.004951779
948,0,7775,0.003270488
2346,0,19386,0.001139773
2490,0,20585,0.009903449
281,0,2239,0.00189806
1183,0,9988,0.003206005
1629,0,13599,0.002960191
2863,0,23873,0.00426066
2815,0,23486,0.007967169
2925,0,24497,0.004813778
2775,0,23156,0.001034083
3598,0,30641,0.0037586
1326,0,11151,0.003257882
1276,0,10781,0.00377605
1283,0,10827,0.005970258
2945,0,24741,0.001891963
805,0,6607,0.001847621
3418,0,28958,0.003150722
1529,0,12822,0.003555222
2399,0,19772,0.005043976
49,0,436,0.003249349
1570,0,13180,0.004967959
1558,0,13044,0.002417118
2697,0,22519,0.00299193
801,0,6568,0.002649324
3691,0,31412,0.004343157
1310,0,11054,0.003712688
3372,0,28449,0.002788675
424,0,3465,0.002104027
0,0,5,0.004135767
2349,0,19417,0.00250724
2908,0,24351,0.005711953
3174,0,26613,0.002009127
976,0,8081,0.001949562
2034,0,16877,0.002264744
1269,0,10734,0.001738472
176,0,1477,0.002402295
3066,0,25712,0.002502102
512,0,4201,0.004637537
1286,0,10856,0.002210872
1462,0,12287,0.002258843
1812,0,14994,0.002113493
1139,0,9606,0.004276571
1855,0,15400,0.004860733
766,0,6272,0.008929739
1348,0,11389,0.001684547
2555,0,21169,0.002037971
1054,0,8779,0.00624073
1317,0,11090,0.003273624
2886,0,24120,0.003247843
1262,0,10701,0.002650857
3697,0,31456,0.001989737
3030,0,25452,0.0039944
3103,0,26052,0.00319706
380,0,3044,0.001399062
1866,0,15521,0.006801039
3120,0,26190,0.002563531
2750,0,22947,0.007542211
3009,0,25318,0.002438668
3756,0,32131,0.006765031
419,0,3414,0.004752757
625,0,5152,0.001500183
2087,0,17295,0.002018153
1480,0,12436,0.004471852
1059,0,8859,0.003478178
1970,0,16374,0.002702972
80,0,728,0.004434896
73,0,650,0.003519682
2824,0,23536,0.003061788
1252,0,10619,0.003690021
2401,0,19810,0.001170725
1894,0,15727,0.002632101
1864,0,15516,0.002231246
1461,0,12279,0.002111344
507,0,4158,0.002686678
1181,0,9973,0.008505971
3137,0,26337,0.001960424
488,0,4060,0.001938508
1124,0,9396,0.003312244
2861,0,23858,0.002687172
1541,0,12935,0.004482586
388,0,3130,0.004874601
3323,0,27956,0.001978539
3375,0,28484,0.00253321
2211,0,18220,0.007757397
1290,0,10899,0.002701786
861,0,6999,0.003280087
3054,0,25627,0.002645992
815,0,6657,0.01037488
1086,0,9123,0.002112348
2668,0,22249,0.005978861
1576,0,13240,0.004184192
2112,0,17490,0.001662411
3640,0,31068,0.0025599
3248,0,27240,0.00754417
1279,0,10796,0.003431205
604,0,4958,0.002157062
2451,0,20306,0.002808528
3481,0,29592,0.005511523
352,0,2876,0.00496818
323,0,2573,0.006927697
3266,0,27427,0.008879164
2786,0,23228,0.002541412
2862,0,23863,0.002218961
1655,0,13792,0.001897214
2198,0,18147,0.003006437
2082,0,17247,0.00364338
2416,0,19955,0.003597674
1405,0,11872,0.006015575
2891,0,24149,0.005160769
1699,0,14169,0.005753112
1705,0,14215,0.005211536
2067,0,17161,0.001409304
622,0,5139,0.001973637
3643,0,31083,0.007057468
2622,0,21848,0.002531486
3457,0,29336,0.001793474
1831,0,15176,0.003740513
1274,0,10776,0.004276914
2207,0,18205,0.005360869
163,0,1404,0.004342615
1753,0,14564,0.005899484
2047,0,17010,0.002232879
3458,0,29337,0.007915852
2246,0,18514,0.005681628
2849,0,23765,0.004724774
408,0,3333,0.008393519
142,0,1264,0.006224472
22,0,229,0.001277659
2252,0,18582,0.003129098
1770,0,14730,0.002947535
1005,0,8441,0.003995272
641,0,5285,0.008337121
2385,0,19636,0.005727497
1343,0,11351,0.003021064
384,0,3098,0.003488703
888,0,7237,0.005257153
2839,0,23652,0.007954635
1085,0,9114,0.004515846
2875,0,24014,0.002716366
531,0,4377,0.003137532
1853,0,15388,0.005818355
1935,0,16016,0.002550489
3488,0,29656,0.00165521
3715,0,31653,0.001889675
1932,0,15982,0.003701718
1671,0,13936,0.002631011
2109,0,17460,0.002125873
3486,0,29644,0.002854332
1148,0,9694,0.002022068
786,0,6463,0.004827821
1585,0,13318,0.002550918
3663,0,31254,0.002497164
3626,0,30974,0.008465603
3028,0,25437,0.002121696
3291,0,27664,0.006931206
952,0,7818,0.00208409
2160,0,17876,0.002617996
2720,0,22749,0.001781132
3693,0,31433,0.000960263
1574,0,13217,0.001029628
1955,0,16235,0.004023869
2730,0,22825,0.00539031
3327,0,27970,0.001443154
3091,0,25894,0.003307121
2841,0,23658,0.003702288
1331,0,11227,0.002179281
1842,0,15280,0.001847146
2208,0,18212,0.002301406
2656,0,22115,0.004287445
754,0,6144,0.011465508
2472,0,20445,0.002760237
1378,0,11655,0.004010725
3067,0,25713,0.00322898
2100,0,17390,0.005834108
286,0,2303,0.002633158
2997,0,25220,0.00273411
3264,0,27406,0.003379211
1079,0,9072,0.003334198
1511,0,12676,0.002329062
2800,0,23342,0.005920765
135,0,1227,0.002966394
2453,0,20323,0.002902905
2191,0,18088,0.003606602
211,0,1810,0.001931508
2927,0,24535,0.00285506
274,0,2185,0.001904171
88,0,840,0.001518659
3001,0,25270,0.004208263
298,0,2424,0.003822998
567,0,4649,0.001438073
3771,0,32245,0.001979174
315,0,2525,0.002362769
2151,0,17825,0.001230805
3292,0,27669,0.009077276
2020,0,16771,0.00504502
2882,0,24073,0.001935729
3595,0,30620,0.006257998
528,0,4364,0.001867183
3557,0,30312,0.001836706
308,0,2468,0.00528406
1505,0,12588,0.003098774
1374,0,11607,0.001811101
1134,0,9501,0.003614645
1203,0,10135,0.00792667
1318,0,11096,0.002944494
2332,0,19262,0.019746174
833,0,6820,0.008782254
2110,0,17474,0.003543343
1682,0,14001,0.002520559
2287,0,18911,0.004982195
2380,0,19614,0.003316511
3352,0,28225,0.002290514
2004,0,16660,0.001726999
2889,0,24131,0.005004341
3508,0,29850,0.007265532
1166,0,9885,0.007746934
629,0,5171,0.003273106
2725,0,22780,0.001960803
3144,0,26407,0.006799379
3451,0,29271,0.008400917
2900,0,24224,0.002899475
2140,0,17708,0.002578774
1861,0,15486,0.001990445
1222,0,10339,0.002928621
3601,0,30692,0.001737926
2785,0,23226,0.00090646
2655,0,22106,0.01820354
159,0,1365,0.004685572
3500,0,29791,0.00477056
2867,0,23955,0.005478399
3578,0,30454,0.003324636
371,0,3001,0.00383089
2131,0,17639,0.001638603
3707,0,31570,0.0013263
3590,0,30585,0.008589268
2337,0,19281,0.001442003
1553,0,13010,0.001857176
239,0,1991,0.002139095
1429,0,12021,0.001901285
1978,0,16460,0.002025849
2449,0,20268,0.001661914
2202,0,18178,0.001988508
618,0,5101,0.003674797
2381,0,19623,0.005728688
1090,0,9160,0.002655158
295,0,2392,0.00369736
430,0,3531,0.003405187
279,0,2213,0.002372992
3588,0,30547,0.004396658
27,0,266,0.004280034
3071,0,25745,0.001140044
2512,0,20826,0.002840961
1656,0,13798,0.002723262
722,0,5907,0.002666188
969,0,8011,0.001516505
3817,0,32709,0.004169941
3464,0,29431,0.009543147
2909,0,24357,0.001612576
950,0,7799,0.003251585
1211,0,10220,0.001326723
1428,0,12012,0.002704243
426,0,3484,0.003060134
3708,0,31572,0.005852277
175,0,1471,0.010003781
1923,0,15906,0.00655307
3528,0,30013,0.002520184
593,0,4867,0.001940293
404,0,3322,0.003937598
491,0,4071,0.002006162
3027,0,25429,0.006180444
824,0,6742,0.002936979
847,0,6917,0.00850033
3736,0,31941,0.005784015
3605,0,30730,0.003066012
1711,0,14247,0.002661414
3221,0,27019,0.002354406
1788,0,14838,0.00223669
2291,0,18928,0.003372943
1370,0,11577,0.002278823
3613,0,30793,0.00206723
2145,0,17791,0.011391325
409,0,3367,0.004815173
2060,0,17091,0.00339341
3489,0,29664,0.003233688
3546,0,30224,0.002932906
2452,0,20317,0.017355217
1841,0,15276,0.005367727
951,0,7811,0.002608345
1304,0,11007,0.002076008
1209,0,10206,0.002522364
2391,0,19690,0.003725662
974,0,8068,0.004007911
474,0,3962,0.002394366
215,0,1822,0.001275369
3600,0,30658,0.006855911
500,0,4131,0.00440062
1583,0,13305,0.004185402
2285,0,18878,0.004014513
1634,0,13643,0.002136613
2036,0,16900,0.002368463
538,0,4432,0.005146192
3338,0,28043,0.004760249
1130,0,9456,0.00179573
2063,0,17112,0.002559474
3692,0,31415,0.003886902
496,0,4089,0.004078102
311,0,2491,0.001988431
131,0,1209,0.011071407
251,0,2076,0.003756786
2918,0,24406,0.008961135
1314,0,11062,0.010298713
2762,0,23049,0.007530738
2184,0,18023,0.004674649
647,0,5314,0.004052304
594,0,4869,0.005056151
3257,0,27313,0.001422503
810,0,6631,0.002357941
3074,0,25755,0.0121204
2662,0,22166,0.007041883
278,0,2199,0.002865285
2407,0,19871,0.003634803
29,0,289,0.003783707
2988,0,25150,0.003507282
1731,0,14416,0.002785309
2398,0,19765,0.002599791
2700,0,22543,0.002136672
2286,0,18908,0.001316377
2075,0,17194,0.002927674
1877,0,15599,0.004617597
147,0,1289,0.003659531
659,0,5421,0.00415701
2818,0,23500,0.002934587
1974,0,16429,0.0074836
2713,0,22671,0.003563748
570,0,4667,0.005099155
3332,0,27985,0.005176223
46,0,420,0.009243536
649,0,5344,0.001826377
1886,0,15687,0.009116018
868,0,7041,0.003144485
2567,0,21300,0.003307325
890,0,7249,0.004303237
1320,0,11113,0.010952649
2660,0,22133,0.001740321
2987,0,25148,0.02074609
827,0,6777,0.002459504
3701,0,31482,0.008175529
2936,0,24680,0.004056798
1662,0,13861,0.002458341
2023,0,16793,0.006221707
33,0,310,0.012869252
1843,0,15288,0.005030166
1416,0,11940,0.002812625
2968,0,24997,0.007100598
2503,0,20734,0.002740947
1057,0,8825,0.003106864
597,0,4905,0.002107397
860,0,6979,0.007578519
9,0,123,0.002668598
2138,0,17698,0.003191907
1984,0,16500,0.002118057
789,0,6481,0.001728332
2310,0,19065,0.003076092
2531,0,20953,0.002321607
2196,0,18141,0.00867289
3378,0,28509,0.002912793
1243,0,10554,0.004857313
3498,0,29775,0.003972494
78,0,709,0.007917051
3214,0,26997,0.001832094
2813,0,23462,0.002320958
2406,0,19845,0.008418829
2083,0,17259,0.002070861
2701,0,22548,0.001171896
234,0,1948,0.003370246
2676,0,22307,0.002884519
2371,0,19542,0.002336022
2,0,16,0.002168189
3628,0,30987,0.006079251
3777,0,32280,0.001962513
1755,0,14573,0.004918673
1476,0,12419,0.003552901
1048,0,8749,0.002240535
1240,0,10530,0.003307772
1418,0,11952,0.002604384
938,0,7709,0.002932793
395,0,3179,0.007218624
862,0,7005,0.003563191
3524,0,29972,0.002972627
2551,0,21139,0.003575012
3153,0,26471,0.003579442
2431,0,20086,0.009898132
310,0,2489,0.002741807
1618,0,13529,0.006796392
2860,0,23836,0.002686766
1940,0,16081,0.004944693
2568,0,21301,0.002822557
2744,0,22912,0.003399799
1779,0,14795,0.005579357
2999,0,25250,0.005109377
1229,0,10433,0.006744376
759,0,6177,0.005627647
1811,0,14982,0.005177177
3408,0,28839,0.006047985
1367,0,11511,0.001254618
2237,0,18483,0.004653034
1733,0,14422,0.002108499
